459,"Snover (雪笠怪)","Grass","Ice",60,62,50,62,60,40,334,"Snow Warning (降雪)","","","",
460,"Abomasnow (暴雪王)","Grass","Ice",90,92,75,92,85,60,494,"Snow Warning (降雪)","","","",
461,"Weavile (玛狃拉)","Dark","Ice",70,120,65,45,85,125,510,"Pressure (压迫感)","","","",
462,"Magnezone (自爆磁怪)","Electric","Steel",70,70,115,130,90,60,535,"Magnet Pull (磁力)","Sturdy (结实)","","",
463,"Lickilicky (大舌舔)","Normal","",110,85,95,80,95,50,515,"Own Tempo (我行我素)","Oblivious (迟钝)","","",
464,"Rhyperior (超甲狂犀)","Ground","Rock",115,140,130,55,55,40,535,"Lightning Rod (避雷针)","Solid Rock (坚硬岩石)","","",
465,"Tangrowth (巨蔓藤)","Grass","",100,100,125,110,50,50,535,"Chlorophyll (叶绿素)","Leaf Guard (叶子防守)","","",
466,"Electivire (电击魔兽)","Electric","",75,123,67,95,85,95,540,"Motor Drive (电气引擎)","","","",
467,"Magmortar (鸭嘴炎兽)","Fire","",75,95,67,125,95,83,540,"Flame Body (火焰之躯)","","","",
468,"Togekiss (波克基斯)","Normal","Flying",85,50,95,120,115,80,545,"Hustle (活力)","Serene Grace (天恩)","","",
469,"Yanmega (远古巨蜓)","Bug","Flying",86,76,86,116,56,95,515,"Speed Boost (加速)","Tinted Lens (有色眼镜)","","",
470,"Leafeon (叶伊布)","Grass","",65,110,130,60,65,95,525,"Leaf Guard (叶子防守)","","","",
471,"Glaceon (冰伊布)","Ice","",65,60,110,130,95,65,525,"Snow Cloak (雪隐)","","","",
472,"Gliscor (天蝎王)","Ground","Flying",75,95,125,45,75,95,510,"Hyper Cutter (怪力钳)","Sand Veil (沙隐)","","",
473,"Mamoswine (象牙猪)","Ice","Ground",110,130,80,70,60,80,530,"Oblivious (迟钝)","Snow Cloak (雪隐)","","",
474,"Porygon-Z (多边兽乙型)","Normal","",85,80,70,135,75,90,535,"Adaptability (适应力)","Download (下载)","","",
475,"Gallade (艾路雷朵)","Psychic","Fighting",68,125,65,65,115,80,518,"Steadfast (不屈之心)","","","",
476,"Probopass (大朝北鼻)","Rock","Steel",60,55,145,75,150,40,525,"Sturdy (结实)","Magnet Pull (磁力)","","",
477,"Dusknoir (黑夜魔灵)","Ghost","",45,100,135,65,135,45,525,"Pressure (压迫感)","","","",
478,"Froslass (雪妖女)","Ice","Ghost",70,80,70,80,70,110,480,"Snow Cloak (雪隐)","","","",
479,"Rotom (洛托姆)","Electric","Ghost",50,50,77,95,77,91,440,"Levitate (飘浮)","","","",
479,"Rotom-Heat","Electric","Ghost",50,65,107,105,107,86,520,"Levitate (飘浮)","","","",
479,"Rotom-Wash","Electric","Ghost",50,65,107,105,107,86,520,"Levitate (飘浮)","","","",
479,"Rotom-Frost","Electric","Ghost",50,65,107,105,107,86,520,"Levitate (飘浮)","","","",
479,"Rotom-Fan","Electric","Ghost",50,65,107,105,107,86,520,"Levitate (飘浮)","","","",
479,"Rotom-Mow","Electric","Ghost",50,65,107,105,107,86,520,"Levitate (飘浮)","","","",
480,"Uxie (由克希)","Psychic","",75,75,130,75,130,95,580,"Levitate (飘浮)","","","",
481,"Mesprit (艾姆利多)","Psychic","",80,105,105,105,105,80,580,"Levitate (飘浮)","","","",
482,"Azelf (亚克诺姆)","Psychic","",75,125,70,125,70,115,580,"Levitate (飘浮)","","","",
483,"Dialga (帝牙卢卡)","Steel","Dragon",100,120,120,150,100,90,680,"Pressure (压迫感)","","","",
484,"Palkia (帕路奇亚)","Water","Dragon",90,120,100,150,120,100,680,"Pressure (压迫感)","","","",
485,"Heatran (席多蓝恩)","Fire","Steel",91,90,106,130,106,77,600,"Flash Fire (引火)","","","",
486,"Regigigas (雷吉奇卡斯)","Normal","",110,160,110,80,110,100,670,"Slow Start (慢启动)","","","",
487,"Giratina (骑拉帝纳)","Ghost","Dragon",150,100,120,100,120,90,680,"Pressure (压迫感)","","","",
487,"Giratina-Origin","Ghost","Dragon",150,120,100,120,100,90,680,"Levitate (飘浮)","","","",
488,"Cresselia (克雷色利亚)","Psychic","",120,70,120,75,130,85,600,"Levitate (飘浮)","","","",
489,"Phione (霏欧纳)","Water","",80,80,80,80,80,80,480,"Hydration (湿润之躯)","","","",
490,"Manaphy (玛纳霏)","Water","",100,100,100,100,100,100,600,"Hydration (湿润之躯)","","","",
491,"Darkrai (达克莱伊)","Dark","",70,90,90,135,90,125,600,"Bad Dreams (梦魇)","","","",
492,"Shaymin (谢米)","Grass","",100,100,100,100,100,100,600,"Natural Cure (自然回复)","","","",
492,"Shaymin-Sky","Grass","Flying",100,103,75,120,75,127,600,"Serene Grace (天恩)","","","",
493,"Arceus (阿尔宙斯)","Normal","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Fighting","Fighting","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Flying","Flying","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Poison","Poison","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Ground","Ground","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Rock","Rock","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Bug","Bug","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Ghost","Ghost","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Steel","Steel","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Fire","Fire","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Water","Water","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Grass","Grass","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Electric","Electric","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Psychic","Psychic","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Ice","Ice","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Dragon","Dragon","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
493,"Arceus-Dark","Dark","",120,120,120,120,120,120,720,"Multitype (多属性)","","","",
