736,"Grubbin","Bug","",47,62,45,55,45,46,300,"Swarm","","","",
737,"Charjabug","Bug","Electric",57,82,95,55,75,36,400,"Battery","","","",
738,"Vikavolt","Bug","Electric",77,70,90,145,75,43,500,"Levitate","","","",
742,"Cutiefly","Bug","Fairy",40,45,40,55,40,84,304,"Honey Gather","Shield Dust","Sweet Veil","",
743,"Ribombee","Bug","Fairy",60,55,60,95,70,124,464,"Honey Gather","Shield Dust","Sweet Veil","",
744,"Rockruff","Rock","",45,65,40,30,40,60,280,"Keen Eye","Vital Spirit","Steadfast","Own Tempo",
745,"Lycanroc","Rock","",75,115,65,55,65,112,487,"Keen Eye","Sand Rush","Steadfast","",
745,"Lycanroc-Midnight","Rock","",85,115,75,55,75,82,487,"Keen Eye","Vital Spirit","No Guard","",
745,"Lycanroc-Dusk","Rock","",75,117,65,55,65,110,487,"Tough Claws","","","",
746,"Wishiwashi","Water","",45,20,20,25,25,40,175,"Schooling","","","",
746,"Wishiwashi-School","Water","",45,140,130,140,135,30,620,"Schooling","","","",
747,"Mareanie","Poison","Water",50,53,62,43,52,45,305,"Merciless","Limber","Regenerator","",
748,"Toxapex","Poison","Water",50,63,152,53,142,35,495,"Merciless","Limber","Regenerator","",
749,"Mudbray","Ground","",70,100,70,45,55,45,385,"Own Tempo","Stamina","Inner Focus","",
750,"Mudsdale","Ground","",100,125,100,55,85,35,500,"Own Tempo","Stamina","Inner Focus","",
751,"Dewpider","Water","Bug",38,40,52,40,72,27,269,"Water Bubble","","Water Absorb","",
752,"Araquanid","Water","Bug",68,70,92,50,132,42,454,"Water Bubble","","Water Absorb","",
753,"Fomantis","Grass","",40,55,35,50,35,35,250,"Leaf Guard","","Contrary","",
754,"Lurantis","Grass","",70,105,90,80,90,45,480,"Leaf Guard","","Contrary","",
755,"Morelull","Grass","Fairy",40,35,55,65,75,15,285,"Illuminate","Effect Spore","Rain Dish","",
756,"Shiinotic","Grass","Fairy",60,45,80,90,100,30,405,"Illuminate","Effect Spore","Rain Dish","",
757,"Salandit","Poison","Fire",48,44,40,71,40,77,320,"Corrosion","","Oblivious","",
758,"Salazzle","Poison","Fire",68,64,60,111,60,117,480,"Corrosion","","Oblivious","",
759,"Stufful","Normal","Fighting",70,75,50,45,50,50,340,"Fluffy","Klutz","Cute Charm","",
760,"Bewear","Normal","Fighting",120,125,80,55,60,60,500,"Fluffy","Klutz","Unnerve","",
761,"Bounsweet","Grass","",42,30,38,30,38,32,210,"Leaf Guard","Oblivious","Sweet Veil","",
762,"Steenee","Grass","",52,40,48,40,48,62,290,"Leaf Guard","Oblivious","Sweet Veil","",
763,"Tsareena","Grass","",72,120,98,50,98,72,510,"Leaf Guard","Queenly Majesty","Sweet Veil","",
764,"Comfey","Fairy","",51,52,90,82,110,100,485,"Flower Veil","Triage","Natural Cure","",
765,"Oranguru","Normal","Psychic",90,60,80,90,110,60,490,"Inner Focus","Telepathy","Symbiosis","",
766,"Passimian","Fighting","",100,120,90,40,60,80,490,"Receiver","","Defiant","",
767,"Wimpod","Bug","Water",25,35,40,20,30,80,230,"Wimp Out","","","",
768,"Golisopod","Bug","Water",75,125,140,60,90,40,530,"Emergency Exit","","","",
769,"Sandygast","Ghost","Ground",55,55,80,70,45,15,320,"Water Compaction","","Sand Veil","",
770,"Palossand","Ghost","Ground",85,75,110,100,75,35,480,"Water Compaction","","Sand Veil","",
771,"Pyukumuku","Water","",55,60,130,30,130,5,410,"Innards Out","","Unaware","",
772,"Type: Null","Normal","",95,95,95,95,95,59,534,"Battle Armor","","","",
773,"Silvally","Normal","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Fighting","Fighting","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Flying","Flying","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Poison","Poison","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Ground","Ground","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Rock","Rock","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Bug","Bug","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Ghost","Ghost","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Steel","Steel","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Fire","Fire","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Water","Water","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Grass","Grass","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Electric","Electric","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Psychic","Psychic","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Ice","Ice","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Dragon","Dragon","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Dark","Dark","",95,95,95,95,95,95,570,"RKS System","","","",
773,"Silvally-Fairy","Fairy","",95,95,95,95,95,95,570,"RKS System","","","",
776,"Turtonator","Fire","Dragon",60,78,135,91,85,36,485,"Shell Armor","","","",
777,"Togedemaru","Electric","Steel",65,98,63,40,73,96,435,"Iron Barbs","Lightning Rod","Sturdy","",
778,"Mimikyu","Ghost","Fairy",55,90,80,50,105,96,476,"Disguise","","","",
778,"Mimikyu-Busted","Ghost","Fairy",55,90,80,50,105,96,476,"Disguise","","","",
780,"Drampa","Normal","Dragon",78,60,85,135,91,36,485,"Berserk","Sap Sipper","Cloud Nine","",
781,"Dhelmise","Ghost","Grass",70,131,100,86,90,40,517,"Steelworker","","","",
782,"Jangmo-o","Dragon","",45,55,65,45,45,45,300,"Bulletproof","Soundproof","Overcoat","",
783,"Hakamo-o","Dragon","Fighting",55,75,90,65,70,65,420,"Bulletproof","Soundproof","Overcoat","",
784,"Kommo-o","Dragon","Fighting",75,110,125,100,105,85,600,"Bulletproof","Soundproof","Overcoat","",
785,"Tapu Koko","Electric","Fairy",70,115,85,95,75,130,570,"Electric Surge","","Telepathy","",
786,"Tapu Lele","Psychic","Fairy",70,85,75,130,115,95,570,"Psychic Surge","","Telepathy","",
787,"Tapu Bulu","Grass","Fairy",70,130,115,85,95,75,570,"Grassy Surge","","Telepathy","",
788,"Tapu Fini","Water","Fairy",70,75,115,95,130,85,570,"Misty Surge","","Telepathy","",
789,"Cosmog","Psychic","",43,29,31,29,31,37,200,"Unaware","","","",
790,"Cosmoem","Psychic","",43,29,131,29,131,37,400,"Sturdy","","","",
791,"Solgaleo","Psychic","Steel",137,137,107,113,89,97,680,"Full Metal Body","","","",
792,"Lunala","Psychic","Ghost",137,113,89,137,107,97,680,"Shadow Shield","","","",
793,"Nihilego","Rock","Poison",109,53,47,127,131,103,570,"Beast Boost","","","",
794,"Buzzwole","Bug","Fighting",107,139,139,53,53,79,570,"Beast Boost","","","",
795,"Pheromosa","Bug","Fighting",71,137,37,137,37,151,570,"Beast Boost","","","",
796,"Xurkitree","Electric","",83,89,71,173,71,83,570,"Beast Boost","","","",
797,"Celesteela","Steel","Flying",97,101,103,107,101,61,570,"Beast Boost","","","",
798,"Kartana","Grass","Steel",59,181,131,59,31,109,570,"Beast Boost","","","",
799,"Guzzlord","Dark","Dragon",223,101,53,97,53,43,570,"Beast Boost","","","",
800,"Necrozma","Psychic","",97,107,101,127,89,79,600,"Prism Armor","","","",
800,"Necrozma-Dusk-Mane","Psychic","Steel",97,157,127,113,109,77,680,"Prism Armor","","","",
800,"Necrozma-Dawn-Wings","Psychic","Ghost",97,113,109,157,127,77,680,"Prism Armor","","","",
801,"Magearna","Steel","Fairy",80,95,115,130,115,65,600,"Soul-Heart","","","",
801,"Magearna-Original","Steel","Fairy",80,95,115,130,115,65,600,"Soul-Heart","","","",
802,"Marshadow","Fighting","Ghost",90,125,80,90,90,125,600,"Technician","","","",
803,"Poipole","Poison","",67,73,67,73,67,73,420,"Beast Boost","","","",
804,"Naganadel","Poison","Dragon",73,73,73,127,73,121,540,"Beast Boost","","","",
805,"Stakataka","Rock","Steel",61,131,211,53,101,13,570,"Beast Boost","","","",
806,"Blacephalon","Fire","Ghost",53,127,53,151,79,107,570,"Beast Boost","","","",
807,"Zeraora","Electric","",88,112,75,102,80,143,600,"Volt Absorb","","","",
808,"Meltan","Steel","",46,65,65,55,35,34,300,"Magnet Pull","","","",
809,"Melmetal","Steel","",135,143,143,80,65,34,600,"Iron Fist","","","",
810,"Grookey","Grass","",50,65,50,40,40,65,310,"Overgrow","","Grassy Surge","",
811,"Thwackey","Grass","",70,85,70,55,60,80,420,"Overgrow","","Grassy Surge","",
812,"Rillaboom","Grass","",100,125,90,60,70,85,530,"Overgrow","","Grassy Surge","",
813,"Scorbunny","Fire","",50,71,40,40,40,69,310,"Blaze","","Libero","",
814,"Raboot","Fire","",65,86,60,55,60,94,420,"Blaze","","Libero","",
815,"Cinderace","Fire","",80,116,75,65,75,119,530,"Blaze","","Libero","",
816,"Sobble","Water","",50,40,40,70,40,70,310,"Torrent","","Sniper","",
817,"Drizzile","Water","",65,60,55,95,55,90,420,"Torrent","","Sniper","",
818,"Inteleon","Water","",70,85,65,125,65,120,530,"Torrent","","Sniper","",
819,"Skwovet","Normal","",70,55,55,35,35,25,275,"Cheek Pouch","","Gluttony","",
820,"Greedent","Normal","",120,95,95,55,75,20,460,"Cheek Pouch","","Gluttony","",
821,"Rookidee","Flying","",38,47,35,33,35,57,245,"Keen Eye","Unnerve","Big Pecks","",
822,"Corvisquire","Flying","",68,67,55,43,55,77,365,"Keen Eye","Unnerve","Big Pecks","",
823,"Corviknight","Flying","Steel",98,87,105,53,85,67,495,"Pressure","Unnerve","Mirror Armor","",
824,"Blipbug","Bug","",25,20,20,25,45,45,180,"Swarm","Compound Eyes","Telepathy","",
825,"Dottler","Bug","Psychic",50,35,80,50,90,30,335,"Swarm","Compound Eyes","Telepathy","",
826,"Orbeetle","Bug","Psychic",60,45,110,80,120,90,505,"Swarm","Frisk","Telepathy","",
827,"Nickit","Dark","",40,28,28,47,52,50,245,"Run Away","Unburden","Stakeout","",
828,"Thievul","Dark","",70,58,58,87,92,90,455,"Run Away","Unburden","Stakeout","",
829,"Gossifleur","Grass","",40,40,60,40,60,10,250,"Cotton Down","Regenerator","Effect Spore","",
830,"Eldegoss","Grass","",60,50,90,80,120,60,460,"Cotton Down","Regenerator","Effect Spore","",
831,"Wooloo","Normal","",42,40,55,40,45,48,270,"Fluffy","Run Away","Bulletproof","",
832,"Dubwool","Normal","",72,80,100,60,90,88,490,"Fluffy","Steadfast","Bulletproof","",
833,"Chewtle","Water","",50,64,50,38,38,44,284,"Strong Jaw","Shell Armor","Swift Swim","",
834,"Drednaw","Water","Rock",90,115,90,48,68,74,485,"Strong Jaw","Shell Armor","Swift Swim","",
835,"Yamper","Electric","",59,45,50,40,50,26,270,"Ball Fetch","","Rattled","",
836,"Boltund","Electric","",69,90,60,90,60,121,490,"Strong Jaw","","Competitive","",
837,"Rolycoly","Rock","",30,40,50,40,50,30,240,"Steam Engine","Heatproof","Flash Fire","",
838,"Carkol","Rock","Fire",80,60,90,60,70,50,410,"Steam Engine","Flame Body","Flash Fire","",
839,"Coalossal","Rock","Fire",110,80,120,80,90,30,510,"Steam Engine","Flame Body","Flash Fire","",
840,"Applin","Grass","Dragon",40,40,80,40,40,20,260,"Ripen","Gluttony","Bulletproof","",
841,"Flapple","Grass","Dragon",70,110,80,95,60,70,485,"Ripen","Gluttony","Hustle","",
842,"Appletun","Grass","Dragon",110,85,80,100,80,30,485,"Ripen","Gluttony","Thick Fat","",
843,"Silicobra","Ground","",52,57,75,35,50,46,315,"Sand Spit","Shed Skin","Sand Veil","",
844,"Sandaconda","Ground","",72,107,125,65,70,71,510,"Sand Spit","Shed Skin","Sand Veil","",
845,"Cramorant","Flying","Water",70,85,55,85,95,85,475,"Gulp Missile","","","",
845,"Cramorant-Gulping","Flying","Water",70,85,55,85,95,85,475,"Gulp Missile","","","",
845,"Cramorant-Gorging","Flying","Water",70,85,55,85,95,85,475,"Gulp Missile","","","",
846,"Arrokuda","Water","",41,63,40,40,30,66,280,"Swift Swim","","Propeller Tail","",
847,"Barraskewda","Water","",61,123,60,60,50,136,490,"Swift Swim","","Propeller Tail","",
848,"Toxel","Electric","Poison",40,38,35,54,35,40,242,"Rattled","Static","Klutz","",
849,"Toxtricity","Electric","Poison",75,98,70,114,70,75,502,"Punk Rock","Plus","Technician","",
849,"Toxtricity-Low-Key","Electric","Poison",75,98,70,114,70,75,502,"Punk Rock","Minus","Technician","",
850,"Sizzlipede","Fire","Bug",50,65,45,50,50,45,305,"Flash Fire","White Smoke","Flame Body","",
851,"Centiskorch","Fire","Bug",100,115,65,90,90,65,525,"Flash Fire","White Smoke","Flame Body","",
852,"Clobbopus","Fighting","",50,68,60,50,50,32,310,"Limber","","Technician","",
853,"Grapploct","Fighting","",80,118,90,70,80,42,480,"Limber","","Technician","",
854,"Sinistea","Ghost","",40,45,45,74,54,50,308,"Weak Armor","","Cursed Body","",
854,"Sinistea-Antique","Ghost","",40,45,45,74,54,50,308,"Weak Armor","","Cursed Body","",
855,"Polteageist","Ghost","",60,65,65,134,114,70,508,"Weak Armor","","Cursed Body","",
855,"Polteageist-Antique","Ghost","",60,65,65,134,114,70,508,"Weak Armor","","Cursed Body","",
856,"Hatenna","Psychic","",42,30,45,56,53,39,265,"Healer","Anticipation","Magic Bounce","",
857,"Hattrem","Psychic","",57,40,65,86,73,49,370,"Healer","Anticipation","Magic Bounce","",
858,"Hatterene","Psychic","Fairy",57,90,95,136,103,29,510,"Healer","Anticipation","Magic Bounce","",
859,"Impidimp","Dark","Fairy",45,45,30,55,40,50,265,"Prankster","Frisk","Pickpocket","",
860,"Morgrem","Dark","Fairy",65,60,45,75,55,70,370,"Prankster","Frisk","Pickpocket","",
861,"Grimmsnarl","Dark","Fairy",95,120,65,95,75,60,510,"Prankster","Frisk","Pickpocket","",
862,"Obstagoon","Dark","Normal",93,90,101,60,81,95,520,"Reckless","Guts","Defiant","",
863,"Perrserker","Steel","",70,110,100,50,60,50,440,"Battle Armor","Tough Claws","Steely Spirit","",
864,"Cursola","Ghost","",60,95,50,145,130,30,510,"Weak Armor","","Perish Body","",
865,"Sirfetch'd","Fighting","",62,135,95,68,82,65,507,"Steadfast","","Scrappy","",
866,"Mr. Rime","Ice","Psychic",80,85,75,110,100,70,520,"Tangled Feet","Screen Cleaner","Ice Body","",
867,"Runerigus","Ground","Ghost",58,95,145,50,105,30,483,"Wandering Spirit","","","",
868,"Milcery","Fairy","",45,40,40,50,61,34,270,"Sweet Veil","","Aroma Veil","",
869,"Alcremie","Fairy","",65,60,75,110,121,64,495,"Sweet Veil","","Aroma Veil","",
870,"Falinks","Fighting","",65,100,100,70,60,75,470,"Battle Armor","","Defiant","",
871,"Pincurchin","Electric","",48,101,95,91,85,15,435,"Lightning Rod","","Electric Surge","",
872,"Snom","Ice","Bug",30,25,35,45,30,20,185,"Shield Dust","","Ice Scales","",
873,"Frosmoth","Ice","Bug",70,65,60,125,90,65,475,"Shield Dust","","Ice Scales","",
874,"Stonjourner","Rock","",100,125,135,20,20,70,470,"Power Spot","","","",
875,"Eiscue","Ice","",75,80,110,65,90,50,470,"Ice Face","","","",
875,"Eiscue-Noice","Ice","",75,80,70,65,50,130,470,"Ice Face","","","",
876,"Indeedee","Psychic","Normal",60,65,55,105,95,95,475,"Inner Focus","Synchronize","Psychic Surge","",
876,"Indeedee-F","Psychic","Normal",70,55,65,95,105,85,475,"Own Tempo","Synchronize","Psychic Surge","",
877,"Morpeko","Electric","Dark",58,95,58,70,58,97,436,"Hunger Switch","","","",
877,"Morpeko-Hangry","Electric","Dark",58,95,58,70,58,97,436,"Hunger Switch","","","",
878,"Cufant","Steel","",72,80,49,40,49,40,330,"Sheer Force","","Heavy Metal","",
879,"Copperajah","Steel","",122,130,69,80,69,30,500,"Sheer Force","","Heavy Metal","",
880,"Dracozolt","Electric","Dragon",90,100,90,80,70,75,505,"Volt Absorb","Hustle","Sand Rush","",
881,"Arctozolt","Electric","Ice",90,100,90,90,80,55,505,"Volt Absorb","Static","Slush Rush","",
882,"Dracovish","Water","Dragon",90,90,100,70,80,75,505,"Water Absorb","Strong Jaw","Sand Rush","",
883,"Arctovish","Water","Ice",90,90,100,80,90,55,505,"Water Absorb","Ice Body","Slush Rush","",
884,"Duraludon","Steel","Dragon",70,95,115,120,50,85,535,"Light Metal","Heavy Metal","Stalwart","",
885,"Dreepy","Dragon","Ghost",28,60,30,40,30,82,270,"Clear Body","Infiltrator","Cursed Body","",
886,"Drakloak","Dragon","Ghost",68,80,50,60,50,102,410,"Clear Body","Infiltrator","Cursed Body","",
887,"Dragapult","Dragon","Ghost",88,120,75,100,75,142,600,"Clear Body","Infiltrator","Cursed Body","",
888,"Zacian","Fairy","",92,130,115,80,115,138,670,"Intrepid Sword","","","",
888,"Zacian-Crowned","Fairy","Steel",92,170,115,80,115,148,720,"Intrepid Sword","","","",
889,"Zamazenta","Fighting","",92,130,115,80,115,138,670,"Dauntless Shield","","","",
889,"Zamazenta-Crowned","Fighting","Steel",92,130,145,80,145,128,720,"Dauntless Shield","","","",
890,"Eternatus","Poison","Dragon",140,85,95,145,95,130,690,"Pressure","","","",
891,"Kubfu","Fighting","",60,90,60,53,50,72,385,"Inner Focus","","","",
892,"Urshifu","Fighting","Dark",100,130,100,63,60,97,550,"Unseen Fist","","","",
892,"Urshifu-Rapid-Strike","Fighting","Water",100,130,100,63,60,97,550,"Unseen Fist","","","",
893,"Zarude","Dark","Grass",105,120,105,70,95,105,600,"Leaf Guard","","","",
893,"Zarude-Dada","Dark","Grass",105,120,105,70,95,105,600,"Leaf Guard","","","",
894,"Regieleki","Electric","",80,100,50,100,50,200,580,"Transistor","","","",
895,"Regidrago","Dragon","",200,100,50,100,50,80,580,"Dragon's Maw","","","",
896,"Glastrier","Ice","",100,145,130,65,110,30,580,"Chilling Neigh","","","",
897,"Spectrier","Ghost","",100,65,60,145,80,130,580,"Grim Neigh","","","",
898,"Calyrex","Psychic","Grass",100,80,80,80,80,80,500,"Unnerve","","","",
898,"Calyrex-Ice","Psychic","Ice",100,165,150,85,130,50,680,"As One (Glastrier)","","","",
898,"Calyrex-Shadow","Psychic","Ghost",100,85,80,165,100,150,680,"As One (Spectrier)","","","",
